 psiR psiI
577 -0.011380809448038346 -0.022650263519158106
578 -0.016535992352208102 -0.007776001119176484
579 -0.030671151239700663 0.008858420131595022
580 -0.02167538496470391 -0.008477601800249791
581 -0.005810781370064518 -0.010964564846501004
582 -0.01907075479675932 0.012576491404975862
583 0.014358955729622364 -0.010493170702677128
584 -0.02748419701630814 -0.005359180599355773
585 0.006309419445944751 -0.013569650099783778
586 -0.009725416231303935 -0.005667491602393413
587 -0.002902195698058753 -0.007814335385383604
588 -0.018126421385704278 0.00999484256026821
589 0.0026512650961043344 -0.010484494088829323
590 -0.004633827449476162 -0.012567091682351319
591 -0.009852499656382636 -0.0053391071408134035
592 -0.025947737282531018 0.01399922434192174
593 0.00286028417296169 -0.012511144419495105
594 -0.006672206678797469 -0.008097923169590416
595 -0.012557161616761087 -0.002459219222506555
596 -0.013978349283561054 -0.004931165771080783
597 0.0008876589871307529 -0.007947183720126615
598 -0.009369599233550985 -0.0024689297279188206
599 0.0050266209266583515 -0.005529276687111449
600 -0.02151409509979818 0.008816466104750906
601 0.00361330795785486 -0.009501122113297011
602 -0.005667425544661004 -0.008023471217538054
603 -0.008973984398338974 -0.00348573900336408
604 -0.01091690548862247 -0.007071456555039114
605 0.004065532408665192 -0.005849629652278774
606 -0.004359664595303439 -0.004167473566199083
607 0.005281537607715372 -0.0020203433041900533
608 0.0010175093346039797 0.044156509704228096
609 -0.014012378002943854 -0.008862939093442122
610 -0.009986056346731376 0.0014373984856382803
611 -0.015287387786315495 0.013354002176708067
612 -0.01109304598684496 -0.0019199365291209963
613 -0.00619736429562814 -0.0035106800683102827
614 -0.008501494834830358 0.01327934268567817
615 0.006869701272333487 -0.007614222388909394
616 -0.02003589239513755 -0.003729199138688978
617 0.003613307957854842 -0.009501122113297032
618 -0.006833176838350012 -0.0024662361731227814
619 -0.0019388156836319904 -0.006566488874147127
620 -0.008683528376321381 0.011983971451667498
621 1.3317862153998145e-05 -0.006542481616581641
