 time energy energy_var energy_MC zPol zPol_var zPol_MC zz1 zz1_var zz1_MC zz2 zz2_var zz2_MC xPol xPol_var xPol_MC xx1 xx1_var xx1_MC xx2 xx2_var xx2_MC tdvpErr tdvpRes dt
50 0.733499791830139 -15.994120842753134 14.710567586395186 0.0 -1.7828651471818446e-09 0.1743915016219143 0.0 0.5492376759841666 0.038906440108623035 0.0 0.26303569485921174 0.07896515135378969 0.0 0.45039487668790423 0.06617191721483133 0.0 0.2581839122906947 0.1005678204616409 0.0 0.23525188901356525 0.08702087971970553 0.0 0.11738897152713734 2.164813423260651e-05 0.018858963957617828
51 0.7508586138906093 -15.993853521537883 14.889687614605057 0.0 -1.1094688084911652e-09 0.175555386097191 0.0 0.5454719705067615 0.04047030521592419 0.0 0.27022750967228104 0.077935729879992 0.0 0.4541438745893561 0.06530866550683663 0.0 0.2522022801610825 0.10148018767082922 0.0 0.242393205709996 0.08561603738946533 0.0 0.13302753203801487 2.1518302743763726e-05 0.017358822060470257
52 0.7688361169430515 -15.994220125416634 15.100997220856101 0.0 -3.4073613375262823e-10 0.17651185317619023 0.0 0.5410389252852286 0.04207111115701617 0.0 0.2772192718048725 0.07674370842810166 0.0 0.4585998325533111 0.06440066743073151 0.0 0.24683821915745396 0.10238799015732733 0.0 0.24942679076243465 0.08447318142463464 0.0 0.13841401295933053 2.0353885615585532e-05 0.01797750305244232
53 0.7849040732910939 -15.995202341289101 15.306466115699248 0.0 -2.1668927763229817e-10 0.1772442419157411 0.0 0.5367255029923206 0.043472286394947865 0.0 0.28307258723025785 0.07561235016352873 0.0 0.4629746433382481 0.06359249781573251 0.0 0.24272964419136825 0.10317661546249177 0.0 0.25530138813151804 0.0836986705315008 0.0 0.13984370877510044 1.8853975956356628e-05 0.0160679563480424
54 0.8035554292928234 -15.997479245412713 15.559402311544854 0.0 -7.155910586309489e-10 0.1779736892927654 0.0 0.5314149529846445 0.045045956164365575 0.0 0.28938827464106004 0.07425474762463316 0.0 0.4684274998536502 0.06266751636112237 0.0 0.2387918781882421 0.10405240786613913 0.0 0.2615670574389382 0.08306768427055188 0.0 0.14008210623622896 1.745823833587127e-05 0.01865135600172947
55 0.8195249842883295 -15.99910961210037 15.788240126155841 0.0 -1.317866926697775e-09 0.17858263119642823 0.0 0.5266547207873953 0.046348413811039976 0.0 0.2943070033801094 0.0731312627284059 0.0 0.4732896299688777 0.06188325591737495 0.0 0.23600160897639605 0.1047386067873303 0.0 0.26639219586989304 0.08271532081884289 0.0 0.1393684066066856 1.587502654118993e-05 0.015969554995506154
56 0.8417053765684346 -16.003470104412283 16.108900879956913 0.0 -2.2871504273824783e-09 0.17940038930363167 0.0 0.5199234256470755 0.04806538387816316 0.0 0.30044487832408817 0.07164303782641296 0.0 0.4802934558786922 0.06081364998604965 0.0 0.2332101929314566 0.10557148486572018 0.0 0.2722396852515081 0.08249657767355187 0.0 0.13729167926745156 1.4778909689333301e-05 0.02218039228010509
57 0.8627663151412632 -16.006651035202324 16.419220682674915 0.0 -2.3066153848061433e-09 0.18016961379131757 0.0 0.5135195086618981 0.049600582736397815 0.0 0.3054323756791615 0.07041174918832172 0.0 0.4868961810382469 0.059813470843782815 0.0 0.23139942591896515 0.1061634596516094 0.0 0.27672858589802185 0.08248018646809255 0.0 0.13162948716267897 1.395309487351606e-05 0.021060938572828643
58 0.8784830560642963 -16.007361359312316 16.65505996948236 0.0 -2.3424073791744604e-09 0.18065439902660402 0.0 0.5087959779475301 0.05067843170323376 0.0 0.3085612992357937 0.06961947728634978 0.0 0.49166410700948965 0.05908985872306968 0.0 0.23049687974594452 0.10646760112164676 0.0 0.279338877054936 0.0825512190840303 0.0 0.12480853784659396 1.373677131840514e-05 0.015716740923033084
59 0.9002482856608416 -16.007527053344923 16.987158602128567 0.0 -2.070472196469275e-09 0.1812309652057686 0.0 0.5024468901993371 0.05207222372439767 0.0 0.311986500922078 0.06876386259767535 0.0 0.49802355063472054 0.05817502635714523 0.0 0.23014279772162355 0.1067201342890152 0.0 0.28202973467345416 0.08276051341962248 0.0 0.12143608820421181 1.3723612926575499e-05 0.02176522959654523
60 0.9241846568255143 -16.007139397273203 17.367831930470004 0.0 -2.50067952456412e-09 0.18183428162290372 0.0 0.49602077647705767 0.053457472273231284 0.0 0.31475709619210546 0.06815825080042302 0.0 0.5044254358525173 0.05734507604553771 0.0 0.2308090098584793 0.10683451926932414 0.0 0.2836563441663116 0.08313236159336948 0.0 0.12322848641391349 1.3829226360563593e-05 0.02393637116467269
61 0.9471822949882657 -16.00759737375353 17.74851345622276 0.0 -3.482835214674296e-09 0.1825358612568313 0.0 0.49062163263713676 0.05463712796433774 0.0 0.3166052680417936 0.0679239323744068 0.0 0.509853203222459 0.05677543921322028 0.0 0.23248348918873674 0.10686007693585639 0.0 0.28391003083378114 0.08365688581277654 0.0 0.1342018829827908 1.414969557393397e-05 0.02299763816275131
62 0.9682296827101049 -16.008413076260098 18.102691320639806 0.0 -4.2920932502577e-09 0.18326008781513914 0.0 0.4864156938673041 0.05557306892986474 0.0 0.3175614698711846 0.06801553966682627 0.0 0.514110123398952 0.05645909399787151 0.0 0.23478067901330443 0.10683496829055661 0.0 0.2830063558682204 0.08428551503215738 0.0 0.14968418876394152 1.446075023019109e-05 0.021047387721839256
63 0.9930901015970787 -16.010074589470605 18.513526499330396 0.0 -5.149807358328928e-09 0.1842847142105689 0.0 0.48251062907443587 0.05649045280178752 0.0 0.31793275690437206 0.0685034280354956 0.0 0.5181190327674772 0.056321399877316866 0.0 0.23815610399016285 0.10674061001691348 0.0 0.28053757265242363 0.08518134733353883 0.0 0.1650306518738014 1.4552057055143419e-05 0.024860418886973813
64 1.0209135048159421 -16.01231299710356 18.94631657538645 0.0 -6.104448543875485e-09 0.1856255791242371 0.0 0.47957613371522945 0.05726318286077612 0.0 0.3175079266958973 0.06947927909089477 0.0 0.5211934286037431 0.05641742014629002 0.0 0.24240348516324658 0.10651557962076963 0.0 0.2760112940409961 0.08628900208302433 0.0 0.18250403615716226 1.4413289977144185e-05 0.027823403218863424
